dutch-lassysmall-ud-2.10-220711:nl_lassysmall-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/nl_all-ud-2.10-220711.model,nl_lassysmall,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
english-ewt-ud-2.10-220711:en_ewt-ud-2.10-220711:en:eng,udpipe/udpipe2-ud-2.10-220711/en_all-ud-2.10-220711.model,en_ewt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
english-atis-ud-2.10-220711:en_atis-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/en_all-ud-2.10-220711.model,en_atis,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
english-gum-ud-2.10-220711:en_gum-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/en_all-ud-2.10-220711.model,en_gum,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
english-lines-ud-2.10-220711:en_lines-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/en_all-ud-2.10-220711.model,en_lines,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
english-partut-ud-2.10-220711:en_partut-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/en_all-ud-2.10-220711.model,en_partut,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
estonian-edt-ud-2.10-220711:et_edt-ud-2.10-220711:et:est,udpipe/udpipe2-ud-2.10-220711/et_all-ud-2.10-220711.model,et_edt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
estonian-ewt-ud-2.10-220711:et_ewt-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/et_all-ud-2.10-220711.model,et_ewt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
faroese-farpahc-ud-2.10-220711:fo_farpahc-ud-2.10-220711:fo:fao,udpipe/udpipe2-ud-2.10-220711/fo_farpahc-ud-2.10-220711.model,fo_farpahc,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
finnish-tdt-ud-2.10-220711:fi_tdt-ud-2.10-220711:fi:fin,udpipe/udpipe2-ud-2.10-220711/fi_all-ud-2.10-220711.model,fi_tdt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
finnish-ftb-ud-2.10-220711:fi_ftb-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/fi_all-ud-2.10-220711.model,fi_ftb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
french-gsd-ud-2.10-220711:fr_gsd-ud-2.10-220711:fr:fra:fre,udpipe/udpipe2-ud-2.10-220711/fr_all-ud-2.10-220711.model,fr_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
french-parisstories-ud-2.10-220711:fr_parisstories-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/fr_all-ud-2.10-220711.model,fr_parisstories,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
french-partut-ud-2.10-220711:fr_partut-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/fr_all-ud-2.10-220711.model,fr_partut,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
french-rhapsodie-ud-2.10-220711:fr_rhapsodie-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/fr_all-ud-2.10-220711.model,fr_rhapsodie,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
french-sequoia-ud-2.10-220711:fr_sequoia-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/fr_all-ud-2.10-220711.model,fr_sequoia,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
galician-ctg-ud-2.10-220711:gl_ctg-ud-2.10-220711:gl:glg,udpipe/udpipe2-ud-2.10-220711/gl_all-ud-2.10-220711.model,gl_ctg,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
galician-treegal-ud-2.10-220711:gl_treegal-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/gl_all-ud-2.10-220711.model,gl_treegal,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
german-hdt-ud-2.10-220711:de_hdt-ud-2.10-220711:de:deu:ger,udpipe/udpipe2-ud-2.10-220711/de_hdt-ud-2.10-220711.model,de_hdt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
german-gsd-ud-2.10-220711:de_gsd-ud-2.10-220711,udpipe/udpipe2-ud-2.10-220711/de_gsd-ud-2.10-220711.model,de_gsd,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
gothic-proiel-ud-2.10-220711:got_proiel-ud-2.10-220711:got,udpipe/udpipe2-ud-2.10-220711/got_proiel-ud-2.10-220711.model,got_proiel,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
greek-gdt-ud-2.10-220711:el_gdt-ud-2.10-220711:el:ell:gre,udpipe/udpipe2-ud-2.10-220711/el_gdt-ud-2.10-220711.model,el_gdt,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
hebrew-htb-ud-2.10-220711:he_htb-ud-2.10-220711:he:heb,udpipe/udpipe2-ud-2.10-220711/he_all-ud-2.10-220711.model,he_htb,https://ufal.mff.cuni.cz/udpipe/2/models#universal_dependencies_210_models
